crime_id,entity,entity_classification
682755b105675f2ded5c96fe,27,small
6827810de454e0280be0a8ff,27b,small
6827810de454e0280be0a8ff,27,small
6827810de454e0280be0a8ff,8c,small
6827810de454e0280be0a8ff,20biia,small
6827810de454e0280be0a8ff,20,small
6827881e05675f86055ec78e,8c,small
6827881e05675f86055ec78e,20biia,small
6827881e05675f86055ec78e,20,small
682880037d549c86f6a72f24,8c,small
682880037d549c86f6a72f24,27a,small
682880037d549c86f6a72f24,27,small
6828936bf37ea2ce2eaffa79,20biia,small
6828936bf37ea2ce2eaffa79,20,small
6828936bf37ea2ce2eaffa79,27,small
6828936bf37ea2ce2eaffa79,8c,small
6828c6738bd4ef92a889ca2c,8c,small
6828c6738bd4ef92a889ca2c,20biib,intermediate
6828c6738bd4ef92a889ca2c,20,small
6828cd3109653f5f606faa8d,8c,small
6828cd3109653f5f606faa8d,27b,small
6828cd3109653f5f606faa8d,27,small
68292dfaa34201f860503961,8c,small
68292dfaa34201f860503961,20biia,small
68292dfaa34201f860503961,20,small
68292dfaa34201f860503961,27b,small
68292dfaa34201f860503961,27,small
682945c264b059f109b20383,27a,small
682945c264b059f109b20383,27,small
682945c264b059f109b20383,8c,small
68295036ed1eb006466f761d,8c,small
68295036ed1eb006466f761d,20biia,small
68295036ed1eb006466f761d,20,small
6829ea317d549c6fc1c0d292,8c,small
6829ea317d549c6fc1c0d292,20biia,small
6829ea317d549c6fc1c0d292,20,small
6829ea317d549c6fc1c0d292,27a,small
6829ea317d549c6fc1c0d292,27,small
6829f569ed1eb08e6483319c,20biia,small
6829f569ed1eb08e6483319c,20,small
6829f569ed1eb08e6483319c,8c,small
6829f59e5f5ece92fcfdff18,27b,small
682a2194f76e1d2a88f41ab5,8c,small
682a2194f76e1d2a88f41ab5,20biib,intermediate
682a2194f76e1d2a88f41ab5,20,small
682a2489f76e1d1d54f43183,20biia,small
682a2489f76e1d1d54f43183,20,small
682a2489f76e1d1d54f43183,8c,small
682a3a477d549c68e9c31c66,8c,small
682a3a477d549c68e9c31c66,20biia,small
682a3a477d549c68e9c31c66,20,small
682a3a477d549c68e9c31c66,27,small
682b26ac7d549ca37fe09a4c,8c,small
682b26ac7d549ca37fe09a4c,20biia,small
682b26ac7d549ca37fe09a4c,20,small
682b26ac7d549ca37fe09a4c,27b,small
682b26ac7d549ca37fe09a4c,27,small
682b6e125f5ecefdf91c544c,8c,small
682b6e125f5ecefdf91c544c,20biia,small
682b6e125f5ecefdf91c544c,20,small
682ba95864b059bffee66b96,8c,small
682ba95864b059bffee66b96,20biia,small
682ba95864b059bffee66b96,20,small
682bd1b3ef17d056c49a932d,8c,small
682bd1b3ef17d056c49a932d,20biib,intermediate
682bd1b3ef17d056c49a932d,20,small
682c81d064b059329103ed9b,8c,small
682c81d064b059329103ed9b,20biic,commercial
682c81d064b059329103ed9b,20,small
682c81d064b059329103ed9b,29,small
682ca3e2ef17d024abb43c80,20biia,small
682ca3e2ef17d024abb43c80,20,small
682ca7c7f76e1d64bd3d28b9,22b,intermediate
682ca7c7f76e1d64bd3d28b9,22,small
682d6930ef17d01bb0bca609,8c,small
682d6930ef17d01bb0bca609,20biib,intermediate
682d6930ef17d01bb0bca609,20,small
682dadddef17d09f71c7c3bc,8c,small
682dadddef17d09f71c7c3bc,20biia,small
682dadddef17d09f71c7c3bc,20,small
682dd8b47d549c1ec62e2448,8c,small
682dd8b47d549c1ec62e2448,20biia,small
682dd8b47d549c1ec62e2448,20,small
682de108f76e1dd13960a9a1,8c,small
682de108f76e1dd13960a9a1,20biia,small
682de108f76e1dd13960a9a1,20,small
682df36a8bd4ef4088fc495c,8c,small
682df36a8bd4ef4088fc495c,27,small
682e0b61f37ea21d3b345200,27,small
682e0ef305675f6f81e82b51,8c,small
682e0ef305675f6f81e82b51,20biib,intermediate
682e0ef305675f6f81e82b51,20,small
682e0ef305675f6f81e82b51,27,small
682e1ead8bd4ef6391fdceec,20biia,small
682e1ead8bd4ef6391fdceec,20,small
682e1ead8bd4ef6391fdceec,27b,small
682e1ead8bd4ef6391fdceec,27,small
682e9c3b05675f036aec687f,8c,small
682e9c3b05675f036aec687f,20biia,small
682e9c3b05675f036aec687f,20,small
682ee75aef17d0f464e00391,8c,small
682ee75aef17d0f464e00391,20biib,intermediate
682ee75aef17d0f464e00391,20,small
682f14aaf76e1dcaea883d5a,20biib,intermediate
682f14aaf76e1dcaea883d5a,20,small
682f32cfed1eb029ae1153e8,8c,small
682f32cfed1eb029ae1153e8,20biia,small
682f32cfed1eb029ae1153e8,20,small
682f3fd5f37ea2d859580ef9,20biia,small
682f3fd5f37ea2d859580ef9,20,small
682f3fd5f37ea2d859580ef9,27b,small
682f3fd5f37ea2d859580ef9,27,small
682f478b8bd4ef6a371d8fe0,8c,small
682f478b8bd4ef6a371d8fe0,20biia,small
682f478b8bd4ef6a371d8fe0,20,small
682f478b8bd4ef6a371d8fe0,27,small
682f5e2da342010897e580d9,27,small
682f628609653f1274f8a064,8c,small
682f628609653f1274f8a064,20biia,small
682f628609653f1274f8a064,20,small
682f6adc64b0599d1541bc2a,8c,small
682f6adc64b0599d1541bc2a,20biia,small
682f6adc64b0599d1541bc2a,20,small
682f6b86ef17d0649dedff9d,8c,small
682f6b86ef17d0649dedff9d,20biib,intermediate
682f6b86ef17d0649dedff9d,20,small
682f6ff405675f5eaa04b129,8c,small
682f6ff405675f5eaa04b129,20biib,intermediate
682f6ff405675f5eaa04b129,20,small
682f903a7d549c8e925b0890,8b,intermediate
682f903a7d549c8e925b0890,20bi,intermediate
682f903a7d549c8e925b0890,20,small
682fc47b5f5ece1f7475c478,27b,small
682fc47b5f5ece1f7475c478,27,small
682fd4537d549c5d975e8886,27a,small
682fd4537d549c5d975e8886,27,small
68304cadef17d0d773023502,8c,small
68304cadef17d0d773023502,20biib,intermediate
68304cadef17d0d773023502,20,small
68305407ed1eb043f82a712a,8c,small
68305407ed1eb043f82a712a,20biib,intermediate
68305407ed1eb043f82a712a,20,small
68308a40f37ea20a0d7cc3d0,8c,small
68308a40f37ea20a0d7cc3d0,20biia,small
68308a40f37ea20a0d7cc3d0,20,small
68308a40f37ea20a0d7cc3d0,27a,small
68308a40f37ea20a0d7cc3d0,27,small
68308a40f37ea20a0d7cc3d0,77,small
6830a234e454e0537d7a425c,8c,small
6830a234e454e0537d7a425c,20biib,intermediate
6830a234e454e0537d7a425c,20,small
6830b115ed1eb0424934fd4b,8c,small
6830b115ed1eb0424934fd4b,20biic,commercial
6830b115ed1eb0424934fd4b,20,small
6830b115ed1eb0424934fd4b,29,small
6830ba508bd4ef60b83e01c0,27,small
6830bf855f5ece731f928fa3,20biia,small
6830bf855f5ece731f928fa3,20,small
6830f5ad5d3955b6e5a1797e,8c,small
6830f5ad5d3955b6e5a1797e,20biib,intermediate
6830f5ad5d3955b6e5a1797e,20,small
6830f7666e1231be5258e9f7,8c,small
6830f7666e1231be5258e9f7,27b,small
6830f7666e1231be5258e9f7,27,small
68312affccb908704b7ddcce,27b,small
68312affccb908704b7ddcce,27,small
68312c7649ae4bf9b0142ad5,8c,small
68312c7649ae4bf9b0142ad5,20biia,small
68312c7649ae4bf9b0142ad5,20,small
68317de5b8c25e3487af2ced,27,small
6831bd9e13f73c5e332049f0,8c,small
6831bd9e13f73c5e332049f0,20biib,intermediate
6831bd9e13f73c5e332049f0,20,small
6831bd9e13f73c5e332049f0,27a,small
6831bd9e13f73c5e332049f0,29,small
6831ce0b13f73cc363258e94,27,small
6831d344b8c25e7d39cace78,8c,small
6831d344b8c25e7d39cace78,20biib,intermediate
6831d344b8c25e7d39cace78,20,small
6832089e57d4cabcbb318c9f,8c,small
6832089e57d4cabcbb318c9f,20biic,commercial
6832089e57d4cabcbb318c9f,20,small
6832089e57d4cabcbb318c9f,27a,small
6832089e57d4cabcbb318c9f,29,small
68320cf113f73c4e3e27f254,8c,small
68320cf113f73c4e3e27f254,20biia,small
68320cf113f73c4e3e27f254,20,small
68320cf113f73c4e3e27f254,27b,small
68320cf113f73c4e3e27f254,27,small
68320d1f6e1231e8b0895aa5,27a,small
68320d1f6e1231e8b0895aa5,27,small
68320d1f6e1231e8b0895aa5,8c,small
6832782accb9081e7caaee46,8c,small
6832782accb9081e7caaee46,20biib,intermediate
6832782accb9081e7caaee46,20,small
6832782accb9081e7caaee46,27a,small
6832782accb9081e7caaee46,27,small
683357154690461daf46293f,20biib,intermediate
683357154690461daf46293f,20,small
68337dd4b8c25ee3d6e4a130,8c,small
68337dd4b8c25ee3d6e4a130,20biia,small
68337dd4b8c25ee3d6e4a130,20,small
683380de5d395565bfdc5ad6,8c,small
683380de5d395565bfdc5ad6,20biia,small
683380de5d395565bfdc5ad6,20,small
68341213845d1a0254e41a38,8c,small
68341213845d1a0254e41a38,20biia,small
68341213845d1a0254e41a38,20,small
68343caa13f73ce444534991,8c,small
68343caa13f73ce444534991,20biia,small
68343caa13f73ce444534991,20,small
68344b76b8c25e5643014ddc,8c,small
68344b76b8c25e5643014ddc,20biia,small
68344b76b8c25e5643014ddc,20,small
68344b76b8c25e5643014ddc,29,small
68344ecc5d39556511f933f4,8c,small
68344ecc5d39556511f933f4,20biia,small
68344ecc5d39556511f933f4,20,small
6834504a469046b13a5fa896,8c,small
6834504a469046b13a5fa896,20biia,small
6834504a469046b13a5fa896,20,small
6834504a469046b13a5fa896,27,small
68345b6957d4cabb886bd8f3,8c,small
68345b6957d4cabb886bd8f3,20biib,intermediate
68345b6957d4cabb886bd8f3,20,small
68345b6957d4cabb886bd8f3,27,small
68349e3dccb90871f1e2e436,20biia,small
68349e3dccb90871f1e2e436,20,small
68349e3dccb90871f1e2e436,27,small
6835c90b9b9c567a39d57dc9,8c,small
6835c90b9b9c567a39d57dc9,20biib,intermediate
6835c90b9b9c567a39d57dc9,20,small
6835dec72a3027604505d190,8b,intermediate
6835dec72a3027604505d190,8,small
6835dec72a3027604505d190,20ai,cultivation
6835dec72a3027604505d190,20,small
6835dec72a3027604505d190,8c,small
6835dec72a3027604505d190,20biia,small
6835e2675cd710fec524a4dd,8c,small
6835e2675cd710fec524a4dd,27,small
6835e4432a30270392060c62,8c,small
6835e4432a30270392060c62,27,small
6835ed4c7ba8f898caece4a1,8c,small
6835ed4c7ba8f898caece4a1,20biia,small
6835ed4c7ba8f898caece4a1,20,small
6835ed4c7ba8f898caece4a1,27b,small
6835ed4c7ba8f898caece4a1,27,small
68362e562a3027692107cb59,27b,small
68362e562a3027692107cb59,27,small
683670b12a3027065b0bbfb1,27a,small
683670b12a3027065b0bbfb1,27,small
683670b12a3027065b0bbfb1,8c,small
6836e6ac520540bcdb36b0a2,8c,small
6836e6ac520540bcdb36b0a2,20biic,commercial
6836e6ac520540bcdb36b0a2,20,small
6836e6ac520540bcdb36b0a2,27a,small
6836e6ac520540bcdb36b0a2,29,small
6837096c37c07844472c98a6,8c,small
6837096c37c07844472c98a6,20biib,intermediate
6837096c37c07844472c98a6,20,small
6837096c37c07844472c98a6,27b,small
6837096c37c07844472c98a6,27,small
683724fe7eab283480c97fb3,8c,small
683724fe7eab283480c97fb3,20biia,small
683724fe7eab283480c97fb3,20,small
683724fe7eab283480c97fb3,27b,small
683724fe7eab283480c97fb3,27,small
683724fe7eab283480c97fb3,8b,intermediate
683724fe7eab283480c97fb3,8,small
683724fe7eab283480c97fb3,20a,cultivation
68372ff837c078a19230fa61,8c,small
68372ff837c078a19230fa61,20biia,small
68372ff837c078a19230fa61,20,small
68373ddc52054045d147fb78,8c,small
68373ddc52054045d147fb78,20biia,small
68373ddc52054045d147fb78,20,small
68373ddc52054045d147fb78,27b,small
68373ddc52054045d147fb78,27,small
68373f6f7ba8f823fe1239b2,20biia,small
68373f6f7ba8f823fe1239b2,20,small
68373f6f7ba8f823fe1239b2,27b,small
68373f6f7ba8f823fe1239b2,27,small
68374263520540d0b6483d59,8c,small
68374263520540d0b6483d59,20biib,intermediate
68374263520540d0b6483d59,20,small
683748eb5205402ded489daf,8c,small
683748eb5205402ded489daf,20biib,intermediate
683748eb5205402ded489daf,20,small
683770e37eab2853a0cdef4d,20biia,small
683770e37eab2853a0cdef4d,20,small
683770e37eab2853a0cdef4d,8c,small
683774dce00f6085f2e2a013,8c,small
683774dce00f6085f2e2a013,20biib,intermediate
683774dce00f6085f2e2a013,20,small
683774dce00f6085f2e2a013,27b,small
683774dce00f6085f2e2a013,27,small
6837d60037c078e69e370d4e,8c,small
6837d60037c078e69e370d4e,20biia,small
6837d60037c078e69e370d4e,20,small
6837d60037c078e69e370d4e,27,small
6837f4bdd1a61d3c2b887834,8b,intermediate
6837f4bdd1a61d3c2b887834,8,small
6837f4bdd1a61d3c2b887834,20ai,cultivation
6837f4bdd1a61d3c2b887834,20,small
6837f4bdd1a61d3c2b887834,27a,small
6837f4bdd1a61d3c2b887834,27,small
683810b35cd71046f6710a1a,8b,intermediate
683810b35cd71046f6710a1a,8,small
683810b35cd71046f6710a1a,20ai,cultivation
683810b35cd71046f6710a1a,20,small
6838165c9b9c56224421b50f,8c,small
6838165c9b9c56224421b50f,20biia,small
6838165c9b9c56224421b50f,20,small
6838165c9b9c56224421b50f,27,small
683826f5832a7d3e9dd47080,20biia,small
683826f5832a7d3e9dd47080,20,small
68387a107eab28cb69f7230a,27b,small
68387a107eab28cb69f7230a,27,small
6838a5e32a302725d3533fb0,20biia,small
6838a5e32a302725d3533fb0,20,small
6838a5e32a302725d3533fb0,27b,small
6838a5e32a302725d3533fb0,27,small
6838a9f537c0784efb552f3f,27b,small
6838a9f537c0784efb552f3f,27,small
6839105b7eab28405ffcc537,27b,small
6839105b7eab28405ffcc537,27,small
683956549b9c5627fc46a501,27,small
6839839552054039e78b334e,27,small
6839873ed1a61d0943beab9d,20biia,small
6839873ed1a61d0943beab9d,20,small
6839b62b9b9c56a1975ac1cd,27,small
6839d73c9b9c56158c5de87a,8c,small
6839d73c9b9c56158c5de87a,20biib,intermediate
6839d73c9b9c56158c5de87a,20,small
683a082652054007c396cca4,8c,small
683a082652054007c396cca4,20biia,small
683a082652054007c396cca4,20,small
683a487a7ba8f8b83453d76f,8c,small
683a487a7ba8f8b83453d76f,20biia,small
683a487a7ba8f8b83453d76f,20,small
683a487a7ba8f8b83453d76f,27b,small
683a487a7ba8f8b83453d76f,27,small
683a4e7cf4874e0b6789e033,8c,small
683a4e7cf4874e0b6789e033,20biib,intermediate
683a4e7cf4874e0b6789e033,20,small
683a4e7cf4874e0b6789e033,27,small
683a4e7cf4874e0b6789e033,29,small
683a514a9b9c566b2663218b,8c,small
683a514a9b9c566b2663218b,18b,intermediate
683a514a9b9c566b2663218b,18,small
683a514a9b9c566b2663218b,20biib,intermediate
683a514a9b9c566b2663218b,20,small
683a514a9b9c566b2663218b,21c,commercial
683a514a9b9c566b2663218b,21,small
683a514a9b9c566b2663218b,29,small
683a514a9b9c566b2663218b,15,small
683ae2babfe89ea66f06e1b4,8c,small
683ae2babfe89ea66f06e1b4,20biia,small
683ae2babfe89ea66f06e1b4,20,small
683b1140061a772bc6a6bd4c,8c,small
683b1140061a772bc6a6bd4c,20biia,small
683b1140061a772bc6a6bd4c,20,small
683b1140061a772bc6a6bd4c,35,small
683b1140061a772bc6a6bd4c,3,small
683b1140061a772bc6a6bd4c,5,small
683b22e3d6c3957f1f10c039,27b,small
683b22e3d6c3957f1f10c039,27,small
683b3d16061a771498a9d1b4,8c,small
683b3d16061a771498a9d1b4,20biib,intermediate
683b3d16061a771498a9d1b4,20,small
683b3fb3be82f69179b4623d,27b,small
683b453541a284c084700a6f,27b,small
683b453541a284c084700a6f,27,small
683b4d1b4cc4350fd8132b83,27b,small
683b4d1b4cc4350fd8132b83,27,small
683b609b1c05b72853dda6ef,8c,small
683b609b1c05b72853dda6ef,20biia,small
683b609b1c05b72853dda6ef,20,small
683c4e694cc435c4a3220d37,27b,small
683c4e694cc435c4a3220d37,27,small
683c6f596fb8d68b659c1219,27b,small
683c6f596fb8d68b659c1219,27,small
683c73fcbfe89ed3f927975f,8c,small
683c73fcbfe89ed3f927975f,20biia,small
683c73fcbfe89ed3f927975f,20,small
683d1801bfe89e35ba2d7443,27b,small
683d1801bfe89e35ba2d7443,27,small
683d1d35be82f6844bca8bc3,20biia,small
683d1d35be82f6844bca8bc3,20,small
683d3a993a7af020180ebb03,8c,small
683d3a993a7af020180ebb03,22c,commercial
683d3a993a7af020180ebb03,22,small
683d3a993a7af020180ebb03,29,small
683d3a993a7af020180ebb03,27a,small
683d3a993a7af020180ebb03,27,small
683dd58c7f1b0208640ee4b3,20biia,small
683dd58c7f1b0208640ee4b3,20,small
683dddacd8e1e8c90c47c7ec,8c,small
683dddacd8e1e8c90c47c7ec,21c,commercial
683dddacd8e1e8c90c47c7ec,21,small
683dddacd8e1e8c90c47c7ec,25a,small
683dddacd8e1e8c90c47c7ec,25,small
683dddacd8e1e8c90c47c7ec,29,small
683de232f418b7f5fb6dcde1,20biia,small
683de232f418b7f5fb6dcde1,20,small
683de232f418b7f5fb6dcde1,27,small
683e82a4dd21e5395ac19799,20biia,small
683e82a4dd21e5395ac19799,20,small
683ec71a009237dc91bfdf9e,8c,small
683ec71a009237dc91bfdf9e,20biia,small
683ec71a009237dc91bfdf9e,20,small
683f10c58a1cefb64788cd11,8c,small
683f10c58a1cefb64788cd11,20biia,small
683f10c58a1cefb64788cd11,20,small
683f10c58a1cefb64788cd11,27b,small
683f10c58a1cefb64788cd11,27,small
683f8e42bcbe860a7d7bb96f,27,small
683f9b8b009237457ce4d8f4,27,small
683fade3009237fe5ae5270e,8c,small
683fade3009237fe5ae5270e,20biib,intermediate
683fade3009237fe5ae5270e,20,small
683fade3009237fe5ae5270e,29,small
683faedea454508ceeda5b0e,20biia,small
683faedea454508ceeda5b0e,20,small
683faedea454508ceeda5b0e,27b,small
683faedea454508ceeda5b0e,27,small
684004597f1b02e89a40ba89,20biia,small
684004597f1b02e89a40ba89,20,small
68402a6ea626ee065b9c03e6,8c,small
68402a6ea626ee065b9c03e6,20biia,small
68402a6ea626ee065b9c03e6,20,small
68403555009237c602fd9010,8c,small
68403555009237c602fd9010,20biia,small
68403555009237c602fd9010,20,small
68403555009237c602fd9010,29,small
684052b18a1cefe0b0abe4af,8c,small
684052b18a1cefe0b0abe4af,20biia,small
684052b18a1cefe0b0abe4af,20,small
684052b18a1cefe0b0abe4af,27,small
684080487f1b02500b4db8ff,8c,small
684080487f1b02500b4db8ff,20biib,intermediate
684080487f1b02500b4db8ff,20,small
684084768a1cefd784adabe6,20biib,intermediate
684084768a1cefd784adabe6,20,small
684135baa45450fb51fb9799,8c,small
684135baa45450fb51fb9799,20biib,intermediate
684135baa45450fb51fb9799,20,small
684135baa45450fb51fb9799,27b,small
684135baa45450fb51fb9799,27,small
68413fabbcbe86f9e6a00f3c,8c,small
68413fabbcbe86f9e6a00f3c,20biia,small
68413fabbcbe86f9e6a00f3c,20,small
68417d7bd8e1e8c88a9ea45a,8c,small
68417d7bd8e1e8c88a9ea45a,20biib,intermediate
68417d7bd8e1e8c88a9ea45a,20,small
6841a798d8e1e85993a39149,8c,small
6841a798d8e1e85993a39149,22c,commercial
6841a798d8e1e85993a39149,22,small
6841a798d8e1e85993a39149,29,small
6841b91e0092374f8f2ad17f,8c,small
6841b91e0092374f8f2ad17f,20biia,small
6841b91e0092374f8f2ad17f,20,small
6841b91e0092374f8f2ad17f,27b,small
6841b91e0092374f8f2ad17f,27,small
6841cbf0a4545072fc0e4701,8c,small
6841cbf0a4545072fc0e4701,20biia,small
6841cbf0a4545072fc0e4701,20,small
6841e2b1bcbe861b7cb50385,8c,small
6841e2b1bcbe861b7cb50385,20biib,intermediate
6841e2b1bcbe861b7cb50385,20,small
6841e5534037502c3857d5ae,8c,small
6841e5534037502c3857d5ae,27b,small
6841e5534037502c3857d5ae,27,small
684284febcbe865080be3506,8c,small
684284febcbe865080be3506,20biic,commercial
684284febcbe865080be3506,20,small
684284febcbe865080be3506,27a,small
684284febcbe865080be3506,27,small
684284febcbe865080be3506,29,small
6842d0aebcbe865109cd2e39,8c,small
6842d0aebcbe865109cd2e39,20biia,small
6842d0aebcbe865109cd2e39,20,small
68430be28a1cef9143f070ec,8c,small
68430be28a1cef9143f070ec,20ai,cultivation
68430be28a1cef9143f070ec,20,small
68430be28a1cef9143f070ec,27b,small
68430be28a1cef9143f070ec,27,small
6843288ad8e1e8877ebf8a59,8c,small
6843288ad8e1e8877ebf8a59,20biia,small
6843288ad8e1e8877ebf8a59,20,small
68434bde009237afb0521d0e,8c,small
68434bde009237afb0521d0e,20biia,small
68434bde009237afb0521d0e,20,small
68434bde009237afb0521d0e,27,small
684390de009237ce3755e547,20biib,intermediate
684390de009237ce3755e547,20,small
6843da3e3a7af098d0c23678,8c,small
6843da3e3a7af098d0c23678,20biib,intermediate
6843da3e3a7af098d0c23678,20,small
6843da3e3a7af098d0c23678,27a,small
6843da3e3a7af098d0c23678,27,small
6843e1edbcbe8675c0e05192,8c,small
6843e1edbcbe8675c0e05192,20biib,intermediate
6843e1edbcbe8675c0e05192,20,small
6843e1edbcbe8675c0e05192,27a,small
6843e1edbcbe8675c0e05192,27,small
6843e1edbcbe8675c0e05192,29,small
6844170ba626ee430ff6fac3,3094,small
6844170ba626ee430ff6fac3,309,small
6844170ba626ee430ff6fac3,4,small
6844170ba626ee430ff6fac3,3096,small
6844170ba626ee430ff6fac3,6,small
6844170ba626ee430ff6fac3,311,small
6844170ba626ee430ff6fac3,8c,small
6844170ba626ee430ff6fac3,20biib,intermediate
6844170ba626ee430ff6fac3,20,small
6844170ba626ee430ff6fac3,251a,small
6844170ba626ee430ff6fac3,25,small
6844170ba626ee430ff6fac3,1,small
684448b5dd21e557f751b90e,27,small
68445bb5a626ee375e009e9e,27b,small
68445bb5a626ee375e009e9e,27,small
68446b86a4545035614230fd,8c,small
68446b86a4545035614230fd,20biia,small
68446b86a4545035614230fd,20,small
68457ea0a626ee48eb111efd,8b,intermediate
68457ea0a626ee48eb111efd,8,small
68457ea0a626ee48eb111efd,8c,small
68457ea0a626ee48eb111efd,20a,cultivation
68457ea0a626ee48eb111efd,20bi,intermediate
68457ea0a626ee48eb111efd,20,small
6845b07aa626ee24ee14e48b,27b,small
6845b07aa626ee24ee14e48b,27,small
6846bc5ca626eec92c2c7242,8c,small
6846bc5ca626eec92c2c7242,20biib,intermediate
6846bc5ca626eec92c2c7242,20,small
6846bca1bcbe8638bc15ce38,27a,small
6846bca1bcbe8638bc15ce38,27,small
6846bca1bcbe8638bc15ce38,27b,small
6846e14e0092375f6d9f5b8a,8c,small
6846e14e0092375f6d9f5b8a,22c,commercial
6846e14e0092375f6d9f5b8a,22,small
6846e14e0092375f6d9f5b8a,29,small
6847aa5ad8e1e85b3e0b6571,8c,small
6847aa5ad8e1e85b3e0b6571,20biia,small
6847aa5ad8e1e85b3e0b6571,20,small
6847aa5ad8e1e85b3e0b6571,27b,small
6847aa5ad8e1e85b3e0b6571,27,small
6848338490d6016f3d2fa49c,8c,small
6848338490d6016f3d2fa49c,20ai,cultivation
6848338490d6016f3d2fa49c,20,small
6848338490d6016f3d2fa49c,27b,small
6848338490d6016f3d2fa49c,27,small
68486d588a1cefad7a61e085,8c,small
68486d588a1cefad7a61e085,20biia,small
68486d588a1cefad7a61e085,20,small
6848cb598a1cef3a1965ede6,274,small
6848cb598a1cef3a1965ede6,275,small
6848cb598a1cef3a1965ede6,202,small
6848cb598a1cef3a1965ede6,20,small
6848cb598a1cef3a1965ede6,2,small
6848cb598a1cef3a1965ede6,20biia,small
